date,count,mean,std,min,5%,50%,95%,max
2021-09-05,7.0,0.908847,0.010448,0.89007,0.892576,0.91401,0.917117,0.917885
2021-09-06,7.0,0.905124,0.004637,0.899096,0.899098,0.906614,0.910409,0.911295
2021-09-07,7.0,0.90318,0.003907,0.898601,0.898995,0.903168,0.908579,0.909083
2021-09-08,7.0,0.902633,0.007904,0.897447,0.897773,0.899694,0.915005,0.920026
2021-09-09,7.0,0.903225,0.013012,0.893171,0.894186,0.899825,0.922918,0.9319
2021-09-10,7.0,0.904546,0.017791,0.887459,0.889553,0.901643,0.931247,0.942598
2021-09-11,7.0,0.904417,0.018727,0.881354,0.884616,0.904624,0.931439,0.941393
2021-09-12,7.0,0.904854,0.019204,0.877384,0.881142,0.907915,0.930227,0.938039
2021-09-13,7.0,0.908003,0.016596,0.889133,0.889156,0.911527,0.929189,0.934551
2021-09-14,7.0,0.913669,0.012213,0.898645,0.89943,0.91547,0.928686,0.930916
2021-09-15,7.0,0.921993,0.006953,0.910971,0.912411,0.923118,0.929705,0.930813
2021-09-16,7.0,0.932375,0.007942,0.923146,0.923548,0.933702,0.94139,0.942563
2021-09-17,7.0,0.945101,0.013404,0.921905,0.926889,0.946981,0.960347,0.96346
2021-09-18,7.0,0.961573,0.015325,0.938721,0.943196,0.957064,0.98201,0.985561
2021-09-19,7.0,0.980442,0.016507,0.959949,0.962856,0.975633,1.00427,1.008088
2021-09-20,7.0,1.000394,0.016704,0.982477,0.983644,0.99639,1.025098,1.028276
2021-09-21,7.0,1.024384,0.018002,1.003635,1.00434,1.01776,1.046265,1.04806
2021-09-22,7.0,1.051313,0.025978,1.021235,1.023892,1.039415,1.084944,1.088291
2021-09-23,7.0,1.081936,0.034067,1.043077,1.046465,1.076413,1.131047,1.138581
2021-09-24,7.0,1.116139,0.039349,1.079988,1.080645,1.104882,1.175167,1.186677
2021-09-25,7.0,1.151155,0.044304,1.105131,1.107974,1.141237,1.215842,1.230869
2021-09-26,7.0,1.186306,0.047141,1.13966,1.140406,1.189965,1.251945,1.269854
2021-09-27,7.0,1.219114,0.046774,1.164904,1.169268,1.234658,1.280556,1.298543
2021-09-28,7.0,1.244315,0.039873,1.189323,1.195803,1.255859,1.2903,1.297292
2021-09-29,7.0,1.262863,0.034855,1.210995,1.218672,1.260201,1.302373,1.307142
2021-09-30,7.0,1.27298,0.029722,1.229743,1.238347,1.269059,1.313987,1.326383
2021-10-01,7.0,1.273844,0.017922,1.24553,1.250182,1.274003,1.296442,1.299152
2021-10-02,7.0,1.270202,0.01533,1.256656,1.257188,1.26964,1.29277,1.301406
2021-10-03,7.0,1.261329,0.012594,1.244546,1.245017,1.265887,1.276233,1.279613
2021-10-04,7.0,1.250467,0.015032,1.222926,1.226995,1.256132,1.263233,1.263819
2021-10-05,7.0,1.241917,0.021464,1.204089,1.211159,1.244294,1.264013,1.266112
2021-10-06,7.0,1.237191,0.030589,1.187512,1.19671,1.233785,1.271568,1.272159
2021-10-07,7.0,1.237641,0.038144,1.179469,1.186405,1.24779,1.28293,1.287333
2021-10-08,7.0,1.243798,0.040091,1.188757,1.195447,1.246653,1.291405,1.298976
2021-10-09,7.0,1.251872,0.044835,1.181937,1.189591,1.255681,1.30268,1.307415
2021-10-10,7.0,1.263229,0.043474,1.202753,1.204305,1.272566,1.311241,1.313024
2021-10-11,7.0,1.274733,0.039801,1.213761,1.220428,1.271062,1.317864,1.318579
2021-10-12,7.0,1.281426,0.038391,1.225414,1.233361,1.275632,1.324072,1.32655
2021-10-13,7.0,1.280904,0.038487,1.234982,1.235094,1.279231,1.330636,1.332757
2021-10-14,7.0,1.273602,0.039605,1.220743,1.2273,1.279762,1.325092,1.337695
2021-10-15,7.0,1.261542,0.040121,1.207747,1.211395,1.258116,1.31003,1.311018
2021-10-16,7.0,1.247762,0.043293,1.196112,1.196203,1.25264,1.302967,1.311174
2021-10-17,7.0,1.230849,0.041467,1.175899,1.17882,1.250508,1.276886,1.28387
2021-10-18,7.0,1.214554,0.039351,1.15777,1.164248,1.238128,1.25298,1.256194
2021-10-19,7.0,1.203344,0.035655,1.146664,1.152413,1.223002,1.235154,1.23628
2021-10-20,7.0,1.198585,0.027674,1.153423,1.157263,1.207574,1.224536,1.227808
2021-10-21,7.0,1.198654,0.018678,1.166233,1.172972,1.195779,1.219404,1.219978
2021-10-22,7.0,1.200836,0.017534,1.178237,1.179221,1.200788,1.223395,1.227971
2021-10-23,7.0,1.204467,0.021923,1.168501,1.176429,1.202524,1.232909,1.235971
2021-10-24,7.0,1.211524,0.021477,1.185152,1.189186,1.204922,1.241613,1.24221
2021-10-25,7.0,1.220479,0.020692,1.19905,1.200517,1.216171,1.250088,1.252038
2021-10-26,7.0,1.226746,0.020382,1.199036,1.201592,1.224141,1.25301,1.258501
2021-10-27,7.0,1.229127,0.019462,1.198614,1.201416,1.233796,1.250588,1.252175
2021-10-28,7.0,1.230473,0.021907,1.199092,1.201715,1.233826,1.258302,1.263919
