date,count,mean,std,min,5%,50%,95%,max
2021-09-15,7.0,1.138696,0.129248,1.021409,1.025369,1.060048,1.305301,1.325746
2021-09-16,7.0,1.120102,0.119926,1.016515,1.019459,1.037885,1.280372,1.290092
2021-09-17,7.0,1.086573,0.090879,1.01381,1.014731,1.023838,1.215277,1.229136
2021-09-18,7.0,1.057837,0.062928,0.996652,1.000786,1.023759,1.150845,1.163573
2021-09-19,7.0,1.036296,0.04241,0.976878,0.986205,1.03578,1.096207,1.108382
2021-09-20,7.0,1.023089,0.038597,0.965,0.968097,1.037531,1.058892,1.06007
2021-09-21,7.0,1.020335,0.050936,0.943429,0.952989,1.016245,1.074065,1.074577
2021-09-22,7.0,1.030717,0.064464,0.94339,0.952918,1.046397,1.103176,1.107794
2021-09-23,7.0,1.054363,0.071644,0.946043,0.956026,1.081402,1.131777,1.141375
2021-09-24,7.0,1.089315,0.06557,0.982314,0.996592,1.093101,1.162724,1.172786
2021-09-25,7.0,1.126672,0.057693,1.03272,1.047682,1.135247,1.195879,1.201358
2021-09-26,7.0,1.162415,0.052245,1.085087,1.099097,1.147798,1.226336,1.22764
2021-09-27,7.0,1.196243,0.051736,1.137408,1.141118,1.186091,1.256703,1.256928
2021-09-28,7.0,1.224709,0.052772,1.160608,1.162263,1.232878,1.279194,1.281105
2021-09-29,7.0,1.245212,0.053498,1.165779,1.170263,1.27007,1.297067,1.301302
2021-09-30,7.0,1.257776,0.054497,1.170177,1.177182,1.277566,1.310825,1.31696
2021-10-01,7.0,1.263755,0.054589,1.173849,1.183304,1.279112,1.320821,1.328443
2021-10-02,7.0,1.268165,0.053082,1.178001,1.190655,1.279011,1.327486,1.336214
2021-10-03,7.0,1.27063,0.047435,1.188098,1.201688,1.277345,1.324629,1.33128
2021-10-04,7.0,1.263665,0.033643,1.197815,1.21174,1.274914,1.295088,1.302964
2021-10-05,7.0,1.2512,0.027611,1.206003,1.210037,1.261422,1.273804,1.274198
2021-10-06,7.0,1.239318,0.037291,1.174218,1.185776,1.25937,1.27067,1.270968
2021-10-07,7.0,1.228603,0.051137,1.135507,1.151166,1.261021,1.26701,1.267187
2021-10-08,7.0,1.21906,0.064824,1.101512,1.118628,1.255562,1.267028,1.267379
2021-10-09,7.0,1.209478,0.076715,1.070949,1.089555,1.250136,1.265562,1.267148
2021-10-10,7.0,1.202104,0.085319,1.051042,1.068764,1.244773,1.263163,1.266018
2021-10-11,7.0,1.202984,0.07848,1.081214,1.08582,1.24112,1.260245,1.264141
2021-10-12,7.0,1.210656,0.060638,1.119094,1.121333,1.242259,1.257086,1.261656
2021-10-13,7.0,1.217107,0.04195,1.155332,1.157338,1.235308,1.256138,1.25868
2021-10-14,7.0,1.220558,0.026588,1.18897,1.190698,1.217223,1.252492,1.252652
2021-10-15,7.0,1.220208,0.020937,1.189547,1.192538,1.224,1.246109,1.253928
2021-10-16,7.0,1.216159,0.031518,1.17772,1.179567,1.204106,1.249694,1.249826
2021-10-17,7.0,1.20757,0.044142,1.167061,1.167928,1.183407,1.268253,1.270703
2021-10-18,7.0,1.193595,0.049938,1.156924,1.157068,1.165166,1.269823,1.280385
2021-10-19,7.0,1.174281,0.042943,1.137992,1.140446,1.148927,1.239173,1.245189
2021-10-20,7.0,1.156631,0.036148,1.120976,1.124983,1.140383,1.208612,1.209038
2021-10-21,7.0,1.142941,0.031084,1.105522,1.110987,1.132832,1.187967,1.192158
2021-10-22,7.0,1.133665,0.027752,1.095187,1.099437,1.129365,1.170296,1.178407
2021-10-23,7.0,1.129305,0.024057,1.096525,1.100025,1.127668,1.161351,1.166088
2021-10-24,7.0,1.128579,0.022283,1.103091,1.104083,1.124101,1.154929,1.155364
2021-10-25,7.0,1.129149,0.025412,1.090506,1.095721,1.138838,1.154817,1.156984
2021-10-26,7.0,1.132717,0.025758,1.096085,1.098491,1.141272,1.158196,1.15954
2021-10-27,7.0,1.137329,0.024896,1.104633,1.105892,1.135204,1.163131,1.164384
2021-10-28,7.0,1.140217,0.023791,1.112583,1.113162,1.135419,1.171132,1.175091
