date,count,mean,std,min,5%,50%,95%,max,approx_up,approx_down,"R (combined, estimate)"
2022-09-18,28.0,1.2859958214285712,0.10762695297528733,1.147567,1.1767157,1.251271,1.4287743499999999,1.671144,1.4287743499999999,1.1767157,1.251271
2022-09-19,28.0,1.3119692500000002,0.10749221018240414,1.207886,1.22319945,1.2843825,1.4306059,1.767358,1.4306059,1.22319945,1.2843825
2022-09-20,28.0,1.3313992857142856,0.10669260201777231,1.231238,1.2445179499999999,1.307879,1.42600395,1.819669,1.42600395,1.2445179499999999,1.307879
2022-09-21,28.0,1.344109107142857,0.10451614238261786,1.241355,1.2556653500000001,1.3233804999999998,1.40974125,1.836438,1.40974125,1.2556653500000001,1.3233804999999998
2022-09-22,28.0,1.3497616428571428,0.09603620235647028,1.250653,1.26958145,1.340098,1.4047378,1.795647,1.4047378,1.26958145,1.340098
2022-09-23,28.0,1.3441021785714287,0.0649153598585075,1.265203,1.28122305,1.3337935,1.41773385,1.59569,1.41773385,1.28122305,1.3337935
2022-09-24,28.0,1.3307594999999999,0.04839958300134105,1.247827,1.2800838,1.323165,1.4268331499999998,1.441442,1.4268331499999998,1.2800838,1.323165
2022-09-25,28.0,1.3095224642857144,0.040551828844434486,1.207082,1.26323015,1.3019235,1.3701171,1.436007,1.3701171,1.26323015,1.3019235
2022-09-26,28.0,1.281227535714286,0.03628880841300407,1.172494,1.22144365,1.2872485,1.3195904999999999,1.363021,1.3195904999999999,1.22144365,1.2872485
2022-09-27,28.0,1.248613714285714,0.04333316086278253,1.142499,1.1716145,1.2589085,1.2978551,1.30159,1.2978551,1.1716145,1.2589085
2022-09-28,28.0,1.21269375,0.0520227895670983,1.115984,1.12497895,1.221896,1.2892508,1.30159,1.2892508,1.12497895,1.221896
2022-09-29,28.0,1.174199464285714,0.05445506498666933,1.075242,1.08709775,1.1795105000000001,1.2557341,1.292181,1.2557341,1.08709775,1.1795105000000001
2022-09-30,28.0,1.1359980714285713,0.049986136778798804,1.03182,1.06945875,1.1502789999999998,1.20605035,1.227719,1.20605035,1.06945875,1.1502789999999998
2022-10-01,28.0,1.0993091428571429,0.04721930000007784,0.991499,1.02979165,1.111479,1.1592875999999999,1.166659,1.1592875999999999,1.02979165,1.111479
2022-10-02,28.0,1.0644797857142858,0.04596151944137385,0.957142,0.9913203,1.075228,1.1184321499999998,1.131199,1.1184321499999998,0.9913203,1.075228
2022-10-03,28.0,1.0327455357142856,0.04426872593225768,0.948474,0.9573573,1.046191,1.08166315,1.106411,1.08166315,0.9573573,1.046191
2022-10-04,28.0,1.0046846785714285,0.04167960604513968,0.939762,0.9428681999999999,1.015688,1.05288645,1.083951,1.05288645,0.9428681999999999,1.015688
2022-10-05,28.0,0.9790147857142857,0.038976653166048716,0.908614,0.92521275,0.984015,1.0320629,1.059817,1.0320629,0.92521275,0.984015
2022-10-06,28.0,0.9547163214285713,0.03626205953585297,0.876591,0.8977936000000001,0.952105,1.00969355,1.026894,1.00969355,0.8977936000000001,0.952105
2022-10-07,28.0,0.9309248571428572,0.0338599914196947,0.845937,0.86923745,0.935297,0.97402905,0.986173,0.97402905,0.86923745,0.935297
2022-10-08,28.0,0.9086027142857143,0.03303869924223785,0.826788,0.84062755,0.9156975,0.94780975,0.95253,0.94780975,0.84062755,0.9156975
2022-10-09,28.0,0.8880093928571428,0.0338712979197118,0.81391,0.82129975,0.8955165,0.9261965000000001,0.93352,0.9261965000000001,0.82129975,0.8955165
2022-10-10,28.0,0.8682684642857144,0.03595541693540317,0.80331,0.8074343500000001,0.8693625,0.9155697,0.91791,0.9155697,0.8074343500000001,0.8693625
2022-10-11,28.0,0.849248357142857,0.038176685551781164,0.787914,0.79381455,0.8515094999999999,0.9000178999999999,0.909184,0.9000178999999999,0.79381455,0.8515094999999999
2022-10-12,28.0,0.8327639285714287,0.04020760232328337,0.758531,0.7650494,0.8306275000000001,0.88470805,0.901702,0.88470805,0.7650494,0.8306275000000001
2022-10-13,28.0,0.8197483571428571,0.042068154389271424,0.710678,0.7510179,0.8241375,0.87163095,0.893759,0.87163095,0.7510179,0.8241375
2022-10-14,28.0,0.8107438571428572,0.042033611692367835,0.705957,0.7354877000000001,0.8242765,0.8610554499999999,0.884402,0.8610554499999999,0.7354877000000001,0.8242765
2022-10-15,28.0,0.8046076071428571,0.04161144212774964,0.711583,0.72733205,0.8220165,0.85012845,0.868958,0.85012845,0.72733205,0.8220165
2022-10-16,28.0,0.8006889642857142,0.04260827376224807,0.72113,0.72735945,0.8102395,0.8489256500000001,0.853373,0.8489256500000001,0.72735945,0.8102395
2022-10-17,28.0,0.7996898214285715,0.0443879425971059,0.721912,0.72880135,0.816233,0.8501705,0.861014,0.8501705,0.72880135,0.816233
2022-10-18,28.0,0.8008908214285714,0.04487080468292114,0.707402,0.7310713,0.8153835,0.8524654500000001,0.861014,0.8524654500000001,0.7310713,0.8153835
2022-10-19,28.0,0.8023885000000002,0.043018652381306685,0.711938,0.7369337499999999,0.806068,0.85150735,0.861014,0.85150735,0.7369337499999999,0.806068
2022-10-20,28.0,0.8025218571428571,0.04063146657612773,0.723933,0.7460089,0.80098,0.8564402,0.862412,0.8564402,0.7460089,0.80098
2022-10-21,28.0,0.8000232857142857,0.03752381886102937,0.736322,0.74364225,0.7950425,0.8581814999999999,0.877927,0.8581814999999999,0.74364225,0.7950425
2022-10-22,28.0,0.7963633214285715,0.031146346217022555,0.734793,0.7513319500000001,0.7971365,0.8475267,0.864886,0.8475267,0.7513319500000001,0.7971365
2022-10-23,28.0,0.7929715714285714,0.02581450456110768,0.739569,0.7472627000000001,0.7952375,0.8332981,0.845656,0.8332981,0.7472627000000001,0.7952375
2022-10-24,28.0,0.7891680000000001,0.025155332950526646,0.736448,0.74297575,0.7895795,0.82522415,0.840646,0.82522415,0.74297575,0.7895795
2022-10-25,28.0,0.7854890714285715,0.028905031563698606,0.73396,0.74240315,0.7860914999999999,0.8221565,0.882444,0.8221565,0.74240315,0.7860914999999999
2022-10-26,28.0,0.7819994285714286,0.030472599651379065,0.732996,0.74240315,0.7848545,0.83943865,0.870703,0.83943865,0.74240315,0.7848545
2022-10-27,28.0,0.7819953214285713,0.03439698972407384,0.737301,0.7409109,0.7784135,0.8407013,0.88364,0.8407013,0.7409109,0.7784135
2022-10-28,28.0,0.7867297142857143,0.04037874752598446,0.718815,0.7430802,0.7815559999999999,0.84541415,0.913114,0.84541415,0.7430802,0.7815559999999999
2022-10-29,28.0,0.7943974285714285,0.043348120809735796,0.722297,0.74570665,0.789733,0.8722735999999999,0.912808,0.8722735999999999,0.74570665,0.789733
2022-10-30,28.0,0.8048055357142857,0.047536651539536,0.728725,0.7331966000000001,0.799444,0.8915717,0.915753,0.8915717,0.7331966000000001,0.799444
2022-10-31,28.0,0.818130642857143,0.050281711075524656,0.712093,0.73955215,0.819574,0.90047175,0.914307,0.90047175,0.73955215,0.819574
2022-11-01,28.0,0.8339395714285717,0.049400626456838,0.70134,0.74928695,0.8339215,0.9044237500000001,0.908913,0.9044237500000001,0.74928695,0.8339215
2022-11-02,28.0,0.8537548214285715,0.04292993821898012,0.719445,0.78486765,0.858024,0.9057594999999999,0.91315,0.9057594999999999,0.78486765,0.858024
2022-11-03,28.0,0.8745376785714285,0.03467267572071122,0.75643,0.8235662499999999,0.8759765,0.91614715,0.929184,0.91614715,0.8235662499999999,0.8759765
2022-11-04,28.0,0.8954474999999998,0.03127280450357017,0.806991,0.85673865,0.899196,0.9465235,0.973466,0.9465235,0.85673865,0.899196
2022-11-05,28.0,0.9163751785714285,0.03792788860266044,0.872033,0.87465735,0.9134530000000001,0.99625835,1.036678,0.99625835,0.87465735,0.9134530000000001
2022-11-06,28.0,0.9356142500000002,0.0501354955744006,0.864338,0.8895372500000001,0.9221015,1.0398788,1.106856,1.0398788,0.8895372500000001,0.9221015
2022-11-07,28.0,0.9516924285714286,0.059082273230689264,0.872669,0.89859055,0.934938,1.0824344,1.132169,1.0824344,0.89859055,0.934938
2022-11-08,28.0,0.9642627142857142,0.06440203819517766,0.885118,0.9063195000000001,0.9391625,1.1181690499999999,1.137664,1.1181690499999999,0.9063195000000001,0.9391625
2022-11-09,28.0,0.9714208214285713,0.06345276686262377,0.899144,0.9134235,0.9460934999999999,1.11192645,1.143829,1.11192645,0.9134235,0.9460934999999999
2022-11-10,28.0,0.9757930000000001,0.06189746136480405,0.914738,0.91902865,0.9579255,1.1123136,1.13725,1.1123136,0.91902865,0.9579255
2022-11-11,28.0,0.9784272142857142,0.061914335522652894,0.920326,0.92367065,0.95783,1.11155415,1.131166,1.11155415,0.92367065,0.95783
2022-11-12,28.0,0.9800902142857143,0.06373334875485467,0.910449,0.92764835,0.9566905,1.1206544999999999,1.125524,1.1206544999999999,0.92764835,0.9566905
2022-11-13,28.0,0.9824005357142858,0.06710043588889839,0.902758,0.9330231,0.954966,1.11894285,1.154436,1.11894285,0.9330231,0.954966
2022-11-14,28.0,0.9862244642857144,0.07105035869092985,0.911369,0.93484145,0.9540345,1.1208374,1.181309,1.1208374,0.93484145,0.9540345
2022-11-15,28.0,0.9912046785714285,0.07462448071910827,0.923695,0.9348446499999999,0.9536830000000001,1.1228428,1.205422,1.1228428,0.9348446499999999,0.9536830000000001
2022-11-16,28.0,0.9977536785714287,0.0766030291984223,0.934477,0.93647455,0.9597415,1.13115765,1.226499,1.13115765,0.93647455,0.9597415
2022-11-17,28.0,1.0052678571428573,0.07544718436624161,0.9346,0.9398404499999999,0.975514,1.13764665,1.235133,1.13764665,0.9398404499999999,0.975514
2022-11-18,28.0,1.013261607142857,0.06853685277081839,0.93224,0.94844495,0.9877165,1.1582465,1.19001,1.1582465,0.94844495,0.9877165
2022-11-19,28.0,1.0241160357142856,0.06361196533583574,0.950517,0.9612419999999999,1.003333,1.1425401499999999,1.211356,1.1425401499999999,0.9612419999999999,1.003333
2022-11-20,28.0,1.0369243214285713,0.06312002842031794,0.973612,0.9757777999999999,1.023424,1.16285295,1.243966,1.16285295,0.9757777999999999,1.023424
2022-11-21,28.0,1.050122607142857,0.06651775320994543,0.990132,0.9930274,1.031011,1.1964776,1.271902,1.1964776,0.9930274,1.031011
2022-11-22,28.0,1.0630021785714285,0.07125036952837431,0.998513,1.0061077,1.0460699999999998,1.2275079999999998,1.294957,1.2275079999999998,1.0061077,1.0460699999999998
2022-11-23,28.0,1.0768777857142857,0.07598215412521507,0.993907,1.00930915,1.055545,1.2544331499999999,1.313213,1.2544331499999999,1.00930915,1.055545
2022-11-24,28.0,1.0921974642857142,0.08273817059790219,0.990017,1.0249602,1.069583,1.2770156,1.326964,1.2770156,1.0249602,1.069583
2022-11-25,28.0,1.1080259642857142,0.09293130047532809,1.017415,1.0324891999999999,1.071818,1.30518935,1.328435,1.30518935,1.0324891999999999,1.071818
2022-11-26,28.0,1.1191234642857142,0.10713544613123809,1.009008,1.03119125,1.07355,1.30442935,1.400289,1.30442935,1.03119125,1.07355
2022-11-27,28.0,1.1244659642857144,0.12437582998300613,1.000742,1.0244477,1.073423,1.3631661,1.476105,1.3631661,1.0244477,1.073423
2022-11-28,28.0,1.1240387142857142,0.1415401235870114,0.992012,1.01787835,1.0736535,1.4322274,1.532239,1.4322274,1.01787835,1.0736535
2022-11-29,28.0,1.1174824642857142,0.15314120412159982,0.980029,1.0058387,1.0628834999999999,1.49738895,1.543212,1.49738895,1.0058387,1.0628834999999999
2022-11-30,28.0,1.1018898214285715,0.14969043049971212,0.967503,0.98119235,1.0533234999999999,1.4624312499999998,1.546191,1.4624312499999998,0.98119235,1.0533234999999999
2022-12-01,28.0,1.0785752142857141,0.13377016423518337,0.950989,0.95749005,1.035962,1.3731820499999998,1.504821,1.3731820499999998,0.95749005,1.035962
2022-12-02,28.0,1.05017225,0.10877138683108442,0.922203,0.94126975,1.0183125,1.2682485,1.376042,1.2682485,0.94126975,1.0183125
2022-12-03,28.0,1.0234781785714286,0.09288385071054485,0.892809,0.9201458,1.000504,1.1883146,1.262919,1.1883146,0.9201458,1.000504
2022-12-04,28.0,0.9998018571428571,0.08601227634890019,0.862167,0.8972436,0.979522,1.1395745,1.175614,1.1395745,0.8972436,0.979522
2022-12-05,28.0,0.9811968928571428,0.08551587750836176,0.829569,0.872895,0.957101,1.12989865,1.154006,1.12989865,0.872895,0.957101
2022-12-06,28.0,0.9705264285714286,0.09013189110961062,0.805796,0.8409635,0.9522029999999999,1.1466045999999999,1.170297,1.1466045999999999,0.8409635,0.9522029999999999
2022-12-07,28.0,0.9703934285714286,0.09621739935415106,0.805739,0.83832345,0.951549,1.16180075,1.184785,1.16180075,0.83832345,0.951549
2022-12-08,28.0,0.9816302857142857,0.10400712099761074,0.805809,0.8383707,0.956898,1.17539295,1.197428,1.17539295,0.8383707,0.956898
2022-12-09,28.0,1.0041930714285714,0.11097792484825232,0.805894,0.86348545,0.9835245,1.1920617,1.197418,1.1920617,0.86348545,0.9835245
2022-12-10,28.0,1.034387714285714,0.11323656647131104,0.854536,0.87768165,1.0118945,1.20893135,1.247276,1.20893135,0.87768165,1.0118945
2022-12-11,28.0,1.0691251071428574,0.11434295439608484,0.877928,0.91524925,1.058668,1.2566404,1.279667,1.2566404,0.91524925,1.058668
2022-12-12,28.0,1.1002739642857142,0.11350219668113531,0.90987,0.95529915,1.0898945,1.29873885,1.311291,1.29873885,0.95529915,1.0898945
2022-12-13,28.0,1.1192431428571428,0.11636098400355306,0.953199,0.9736951500000001,1.1125440000000002,1.31032935,1.365443,1.31032935,0.9736951500000001,1.1125440000000002
2022-12-14,28.0,1.1222487857142858,0.11903552833109741,0.92372,0.98489135,1.10684,1.3096311,1.365771,1.3096311,0.98489135,1.10684
2022-12-15,28.0,1.1100952142857143,0.12438170193649485,0.876029,0.9522359,1.08807,1.3016645,1.365281,1.3016645,0.9522359,1.08807
2022-12-16,28.0,1.0842479642857143,0.12941330337462223,0.834659,0.90279495,1.0573875,1.2901367,1.364641,1.2901367,0.90279495,1.0573875
2022-12-17,28.0,1.04748575,0.1241636425575434,0.83806,0.8530823500000001,1.031086,1.2440001,1.304512,1.2440001,0.8530823500000001,1.031086
2022-12-18,28.0,1.0037920357142858,0.11633452625096177,0.801936,0.8225276,1.0017065,1.1755123,1.214812,1.1755123,0.8225276,1.0017065
2022-12-19,28.0,0.9605615357142857,0.10844855836703209,0.750494,0.7996944500000001,0.974585,1.1117753,1.126516,1.1117753,0.7996944500000001,0.974585
2022-12-20,28.0,0.9243053214285714,0.10384059730077513,0.692985,0.79326195,0.931012,1.05310105,1.056735,1.05310105,0.79326195,0.931012
2022-12-21,27.0,0.9061740370370371,0.0904564178938724,0.744572,0.7967992,0.90329,1.0420607,1.063942,1.0420607,0.7967992,0.90329
2022-12-22,26.0,0.8953545769230769,0.08213381234554892,0.794573,0.7958412500000001,0.8962005,1.0490885,1.074096,1.0490885,0.7958412500000001,0.8962005
2022-12-23,25.0,0.89132532,0.08125143987017502,0.795855,0.7966762,0.866062,1.0573202,1.083812,1.0573202,0.7966762,0.866062
2022-12-24,24.0,0.8829871250000001,0.07821250111982404,0.794449,0.79663455,0.856703,1.0104682999999999,1.093031,1.0104682999999999,0.79663455,0.856703
2022-12-25,23.0,0.8775066956521741,0.07367663428389737,0.78099,0.7921866000000001,0.868112,1.0075948000000001,1.017896,1.0075948000000001,0.7921866000000001,0.868112
2022-12-26,22.0,0.8748544090909092,0.07396046704613093,0.771194,0.7878449000000001,0.8743,1.01893255,1.031238,1.01893255,0.7878449000000001,0.8743
2022-12-27,21.0,0.8657773333333332,0.06507434778261964,0.768679,0.782995,0.859855,0.978449,0.996949,0.978449,0.782995,0.859855
2022-12-28,20.0,0.8624227999999998,0.06450703416445944,0.766607,0.7777258,0.859105,0.96823655,0.977348,0.96823655,0.7777258,0.859105
2022-12-29,19.0,0.8573264210526316,0.06730111405658387,0.7651,0.7726915,0.868342,0.9665249,0.975956,0.9665249,0.7726915,0.868342
2022-12-30,18.0,0.8490152777777777,0.07476154204795998,0.764302,0.7680283999999999,0.824813,0.98162545,0.992627,0.98162545,0.7680283999999999,0.824813
2022-12-31,17.0,0.8406657647058824,0.08831920804355742,0.760867,0.7632006,0.802041,0.9909711999999999,1.020896,0.9909711999999999,0.7632006,0.802041
2023-01-01,16.0,0.822716875,0.09820699515267062,0.697579,0.731668,0.7863875,1.00295275,1.049722,1.00295275,0.731668,0.7863875
2023-01-02,13.0,0.7886215384615384,0.10287238884301866,0.625513,0.6646246,0.753958,0.9721645999999999,0.991292,0.9721645999999999,0.6646246,0.753958
2023-01-03,10.0,0.7433931,0.1214256487562565,0.540806,0.5809523,0.728564,0.9236904499999998,0.995267,0.9236904499999998,0.5809523,0.728564
2023-01-04,8.0,0.699784,0.16413551120426598,0.438421,0.4802257,0.702143,0.9218731499999999,0.999276,0.9218731499999999,0.4802257,0.702143
2023-01-05,6.0,0.6685888333333333,0.22025185269088354,0.31271,0.39211275,0.67831,0.929624,1.003307,0.929624,0.39211275,0.67831
